airline,airline_id,source_airport,source_airport_id,destination_airport,destination_airport_id,codeshare,stops,equipment
JJ,4867,MAB,2584,BEL,2526,,0,320
JJ,4867,MAB,2584,BSB,2531,,0,320
JJ,4867,MCZ,2590,GIG,2560,,0,320
JJ,4867,NAT,2597,FOR,2559,,0,321
JJ,4867,NAT,2597,GIG,2560,,0,320
JJ,4867,NAT,2597,GRU,2564,,0,320 321
JJ,4867,PVH,2607,BSB,2531,,0,320
JJ,4867,REC,2610,AJU,2522,,0,320
JJ,4867,REC,2610,BSB,2531,,0,320 321
JJ,4867,REC,2610,GIG,2560,,0,320
JJ,4867,SDU,2612,BSB,2531,,0,319
JJ,4867,RAO,2613,CGH,2618,,0,319 320
JJ,4867,SLZ,2616,BEL,2526,,0,320
JJ,4867,SLZ,2616,BSB,2531,,0,320 319
JJ,4867,SLZ,2616,GIG,2560,,0,320
JJ,4867,CGH,2618,CNF,2537,,0,319 320
JJ,4867,CGH,2618,CWB,2545,,0,320 319
JJ,4867,CGH,2618,CGB,2548,,0,320
JJ,4867,CGH,2618,GYN,2562,,0,320 319
JJ,4867,CGH,2618,IOS,2569,,0,319
JJ,4867,CGH,2618,LDB,2581,,0,319
JJ,4867,CGH,2618,NVT,2595,,0,319
JJ,4867,SJP,2619,GRU,2564,,0,320 319
JJ,4867,SSA,2621,CWB,2545,,0,320
JJ,4867,SSA,2621,REC,2610,,0,320
JJ,4867,SSA,2621,MIA,3576,,0,757
JJ,4867,THE,2623,BSB,2531,,0,319 320
JJ,4867,UDI,2633,CGH,2618,,0,319 320
JJ,4867,VIX,2638,BSB,2531,,0,320
JJ,4867,ASU,2699,EZE,3988,,0,320
JJ,4867,BOG,2709,GRU,2564,,0,763
JJ,4867,LIM,2789,GRU,2564,,0,319 320
JJ,4867,AQP,2802,LIM,2789,Y,0,319
JJ,4867,CUZ,2812,JUL,2792,Y,0,319
JJ,4867,MVD,2816,GRU,2564,,0,320
JJ,4867,PEK,3364,CDG,1382,,0,773
JJ,4867,LAX,3484,LIM,2789,Y,0,763
JJ,4867,MIA,3576,MAO,2551,,0,763 738
JJ,4867,MIA,3576,GIG,2560,,0,763
JJ,4867,MIA,3576,REC,2610,,0,757
JJ,4867,DFW,3670,GIG,2560,,0,763
JJ,4867,DFW,3670,GRU,2564,,0,77W
JJ,4867,JFK,3797,GIG,2560,,0,763
JJ,4867,MCO,3878,GRU,2564,,0,330
JJ,4867,EZE,3988,GIG,2560,,0,320
JJ,4867,EZE,3988,GRU,2564,,0,330 320
JJ,4867,STM,4092,BEL,2526,,0,320
JJ,4867,BPS,4209,CGH,2618,,0,320
TP,4869,FRA,340,FAO,1626,Y,0,32A 321 320
TP,4869,FRA,340,LIS,1638,,0,320 319 321
TP,4869,HAM,342,LIS,1638,,0,320 319 321
TP,4869,DUS,345,LIS,1638,,0,319 320
TP,4869,MUC,346,FAO,1626,Y,0,321
TP,4869,MUC,346,LIS,1638,,0,319 320
TP,4869,MAN,478,LIS,1638,,0,319 320
TP,4869,LGW,502,OPO,1636,,0,320 319
TP,4869,LGW,502,FNC,4091,,0,319 320
TP,4869,AMS,580,LIS,1638,,0,319 320
TP,4869,AMS,580,AUH,2179,,0,332
TP,4869,LUX,629,OPO,1636,Y,0,100
TP,4869,TNG,1080,LIS,1638,,0,BEH
TP,4869,SID,1102,LIS,1638,,0,320
TP,4869,BIO,1216,LIS,1638,Y,0,ER4 100
TP,4869,BCN,1218,OPO,1636,Y,0,ER4
TP,4869,MAD,1229,LIS,1638,,0,100 ER4 319 320
TP,4869,VLC,1246,LIS,1638,Y,0,ER4 100
TP,4869,BOD,1264,LIS,1638,Y,0,100 ER4
TP,4869,NCE,1354,LIS,1638,Y,0,ER4 100
TP,4869,ORY,1386,OPO,1636,,0,320 319
TP,4869,MXP,1524,OPO,1636,Y,0,ER4 100
TP,4869,BLQ,1538,LIS,1638,,0,319 320
TP,4869,VCE,1551,LIS,1638,,0,319
TP,4869,FCO,1555,LIS,1638,,0,320 321 319
TP,4869,PRG,1587,LIS,1638,,0,319 320
TP,4869,FAO,1626,BRU,302,Y,0,320 319
TP,4869,FAO,1626,FRA,340,Y,0,32A 321 320
TP,4869,FAO,1626,MUC,346,Y,0,321
TP,4869,TER,1629,OPO,1636,Y,0,320
TP,4869,TER,1629,LIS,1638,,0,332 320 321 319
TP,4869,PDL,1633,YYZ,193,Y,0,313
TP,4869,PDL,1633,FNC,4091,Y,0,DH4
TP,4869,OPO,1636,LGW,502,,0,320 319
TP,4869,OPO,1636,AMS,580,,0,100 ER4
TP,4869,OPO,1636,LUX,629,Y,0,100
TP,4869,OPO,1636,FCO,1555,,0,100
TP,4869,OPO,1636,TER,1629,Y,0,320
TP,4869,OPO,1636,LIS,1638,,0,319 ER4 320 100
TP,4869,OPO,1636,CCS,2851,,0,332
TP,4869,PXO,1637,LIS,1638,,0,100 319
TP,4869,LIS,1638,YYZ,193,Y,0,313
TP,4869,LIS,1638,BRU,302,,0,321 320 319 100
TP,4869,LIS,1638,HAM,342,,0,319 320 321
TP,4869,LIS,1638,DUS,345,,0,319 320
TP,4869,LIS,1638,OSL,644,,0,320
TP,4869,LIS,1638,WAW,679,,0,320 319
TP,4869,LIS,1638,CMN,1074,Y,0,100 319 ER4 BEH
TP,4869,LIS,1638,TNG,1080,Y,0,BEH
TP,4869,LIS,1638,BCN,1218,,0,320 ER4 319 100
TP,4869,LIS,1638,LCG,1220,Y,0,BEH
TP,4869,LIS,1638,SVQ,1253,Y,0,BEH
TP,4869,LIS,1638,TLS,1273,Y,0,100 ER4
TP,4869,LIS,1638,NCE,1354,Y,0,ER4 100
TP,4869,LIS,1638,BUD,1489,,0,320 321 319
TP,4869,LIS,1638,MXP,1524,,0,320 319 100
TP,4869,LIS,1638,VCE,1551,,0,319
TP,4869,LIS,1638,VIE,1613,,0,320 319
TP,4869,LIS,1638,FAO,1626,,0,319 320 ER4
TP,4869,LIS,1638,PDL,1633,,0,320 319
TP,4869,LIS,1638,OTP,1657,,0,319
TP,4869,LIS,1638,IST,1701,,0,321
TP,4869,LIS,1638,BSB,2531,,0,332
TP,4869,LIS,1638,GIG,2560,,0,332 343
TP,4869,LIS,1638,VCP,2578,,0,332
TP,4869,LIS,1638,NAT,2597,,0,332
TP,4869,LIS,1638,SSA,2621,,0,332
TP,4869,LIS,1638,EWR,3494,,0,343 332
TP,4869,LIS,1638,MIA,3576,,0,332 343
TP,4869,LIS,1638,PHL,3752,Y,0,752
TP,4869,LIS,1638,DME,4029,,0,320
TP,4869,LIS,1638,FNC,4091,,0,319 320 100 321 332
TP,4869,LIS,1638,RAI,5674,,0,320
TP,4869,AUH,2179,LHR,507,Y,0,346
TP,4869,AUH,2179,CMN,1074,Y,0,333
TP,4869,FOR,2559,LIS,1638,,0,332
TP,4869,GIG,2560,LIS,1638,,0,332 343
TP,4869,REC,2610,LIS,1638,,0,332
TP,4869,CCS,2851,OPO,1636,,0,332
TP,4869,CCS,2851,FNC,4091,,0,332
TP,4869,BOS,3448,LIS,1638,Y,0,313
TP,4869,MIA,3576,LIS,1638,,0,332 343
TP,4869,FNC,4091,LGW,502,,0,319
TP,4869,FNC,4091,VIE,1613,Y,0,321
TP,4869,FNC,4091,OPO,1636,,0,319 320 100
TU,4870,ALG,210,TUN,287,,0,320 32A
TU,4870,ORN,231,TUN,287,,0,736
TU,4870,ABJ,253,TUN,287,,0,320
TU,4870,MIR,286,BRU,302,,0,32A
TU,4870,MIR,286,MRS,1353,,0,32A 736
TU,4870,MIR,286,NCE,1354,,0,32A 736
TU,4870,TUN,287,ALG,210,,0,320 32A
TU,4870,TUN,287,ABJ,253,,0,320
TU,4870,TUN,287,BRU,302,,0,32A 320
TU,4870,TUN,287,FRA,340,,0,32A 320
TU,4870,TUN,287,LHR,507,,0,32A
TU,4870,TUN,287,BCN,1218,,0,32A 320 319
TU,4870,TUN,287,LYS,1335,,0,32A 320
TU,4870,TUN,287,MRS,1353,,0,320 319 32A 736
TU,4870,TUN,287,ORY,1386,,0,320 32A
TU,4870,TUN,287,NTE,1418,,0,736
TU,4870,TUN,287,BLQ,1538,,0,320 319
TU,4870,TUN,287,VCE,1551,,0,319 32A
TU,4870,TUN,287,VIE,1613,,0,32A
TU,4870,TUN,287,GVA,1665,,0,32A
TU,4870,TUN,287,IST,1701,,0,32A 736 320
TU,4870,TUN,287,JED,2072,,0,320 32A
TU,4870,TUN,287,KWI,2176,,0,319
TU,4870,TUN,287,DME,4029,,0,32A
TU,4870,DJE,293,SXF,337,,0,319
TU,4870,DJE,293,FRA,340,,0,736
TU,4870,DJE,293,LYS,1335,,0,736 319
TU,4870,DJE,293,MRS,1353,,0,736
TU,4870,DJE,293,NCE,1354,,0,736
TU,4870,DJE,293,NTE,1418,,0,32A
TU,4870,DJE,293,SXB,1435,,0,736 319
TU,4870,BRU,302,DJE,293,,0,32A
TU,4870,SXF,337,NBE,7447,,0,319
TU,4870,FRA,340,TUN,287,,0,32A 320
TU,4870,FRA,340,NBE,7447,,0,32A
TU,4870,HAM,342,DJE,293,,0,319
TU,4870,DUS,345,NBE,7447,,0,736
TU,4870,MUC,346,TUN,287,,0,736
TU,4870,MUC,346,DJE,293,,0,736
TU,4870,MUC,346,NBE,7447,,0,736
TU,4870,DKR,1084,TUN,287,,0,320 32A
TU,4870,NKC,1094,TUN,287,,0,32A 320
TU,4870,CAI,1128,TUN,287,,0,32A
TU,4870,MAD,1229,TUN,287,,0,32A 320
TU,4870,TLS,1273,TUN,287,,0,736
TU,4870,MRS,1353,TUN,287,,0,320 319 32A 736
TU,4870,NCE,1354,MIR,286,,0,32A 736
TU,4870,NCE,1354,TUN,287,,0,32A 320
TU,4870,ORY,1386,TOE,296,,0,736
TU,4870,SXB,1435,TUN,287,,0,736
TU,4870,PMO,1512,TUN,287,,0,AT7
TU,4870,MXP,1524,TUN,287,,0,319 32A 320
TU,4870,FCO,1555,TUN,287,,0,32A 320 319
TU,4870,VIE,1613,TUN,287,,0,32A
TU,4870,LIS,1638,TUN,287,,0,32A
TU,4870,GVA,1665,MIR,286,,0,32A
TU,4870,ZRH,1678,TUN,287,,0,736 320
TU,4870,ZRH,1678,DJE,293,,0,736 32A
TU,4870,IST,1701,TUN,287,,0,32A 736 320
TU,4870,JED,2072,TUN,287,,0,32A 320
TU,4870,MED,2074,TUN,287,,0,320 32A
TU,4870,KWI,2176,TUN,287,,0,319
TU,4870,DXB,2188,TUN,287,,0,319
TU,4870,LAQ,5699,TUN,287,,0,32A
TU,4870,MRA,5804,TUN,287,,0,32A 320 319
TU,4870,NBE,7447,SXF,337,,0,319
TU,4870,NBE,7447,HAM,342,,0,32A
TU,4870,NBE,7447,MUC,346,,0,736
TU,4870,NBE,7447,ZRH,1678,,0,319
TCX,4897,BFS,465,NBE,7447,,0,321
TCX,4897,BHX,469,FUE,1051,,0,752
TCX,4897,MAN,478,TFS,1056,,0,753 321
TCX,4897,MAN,478,HRG,1130,,0,763
TCX,4897,MAN,478,DLM,1715,,0,332 321 752 763
TCX,4897,MAN,478,BJV,4315,,0,321
TCX,4897,BRS,490,LPA,1054,,0,320
TCX,4897,BRS,490,ACE,1055,,0,320
TCX,4897,BRS,490,TFS,1056,,0,320
TCX,4897,BRS,490,AYT,1688,,0,320
TCX,4897,BRS,490,DLM,1715,,0,320
TCX,4897,LGW,502,FUE,1051,,0,753 752
TCX,4897,LGW,502,LCA,1197,,0,752
TCX,4897,LGW,502,AYT,1688,,0,753 752 332
TCX,4897,LGW,502,SSH,4057,,0,753
TCX,4897,NCL,521,NBE,7447,,0,752 321
TCX,4897,EMA,523,TFS,1056,,0,321
TCX,4897,FUE,1051,GLA,534,,0,752
TCX,4897,LPA,1054,MAN,478,,0,321
TCX,4897,LPA,1054,EMA,523,,0,321
TCX,4897,ACE,1055,BFS,465,,0,321
TCX,4897,ACE,1055,GLA,534,,0,752
TCX,4897,TFS,1056,EMA,523,,0,321
TCX,4897,TFS,1056,GLA,534,,0,752
TCX,4897,LCA,1197,MAN,478,,0,321
TCX,4897,AYT,1688,GLA,534,,0,752
TCX,4897,DLM,1715,BHX,469,,0,752
TCX,4897,DLM,1715,MAN,478,,0,332 321 763
TCX,4897,DLM,1715,GLA,534,,0,752
TCX,4897,CUN,1852,MAN,478,,0,332
TCX,4897,HOG,1910,MAN,478,,0,332
TCX,4897,LAS,3877,MAN,478,,0,332
TCX,4897,SSH,4057,BHX,469,,0,752
TCX,4897,SSH,4057,MAN,478,,0,763
TCX,4897,NBE,7447,LGW,502,,0,752
TCX,4897,NBE,7447,NCL,521,,0,752 321
TCX,4897,NBE,7447,EMA,523,,0,321
TCX,4897,NBE,7447,GLA,534,,0,752
TR,4936,DAC,3076,SIN,3316,,0,320
TR,4936,COK,3136,SIN,3316,,0,319
TR,4936,MAA,3144,SIN,3316,,0,320
TR,4936,HAN,3199,SIN,3316,,0,320
TR,4936,CGK,3275,SIN,3316,,0,320
TR,4936,LGK,3305,SIN,3316,,0,320
TR,4936,SIN,3316,MNL,2397,,0,320
TR,4936,SIN,3316,DAC,3076,,0,320
TR,4936,SIN,3316,MFM,3121,,0,320
TR,4936,SIN,3316,MAA,3144,,0,320
TR,4936,SIN,3316,TRV,3153,,0,320
TR,4936,SIN,3316,MLE,3156,,0,320
TR,4936,SIN,3316,HDY,3181,,0,320
TR,4936,SIN,3316,HAN,3199,,0,320
TR,4936,SIN,3316,RGN,3239,,0,320
TR,4936,SIN,3316,CGK,3275,,0,320
TR,4936,SIN,3316,PEN,3308,,0,320
TR,4936,SIN,3316,SZX,3374,,0,320
TR,4936,SIN,3316,BKK,3885,,0,320
TR,4936,SIN,3316,JOG,3898,,0,320
TR,4936,SIN,3316,SUB,3928,,0,320
TR,4936,SIN,3316,CNX,3931,,0,320
TR,4936,SIN,3316,CEB,4206,,0,320
TR,4936,BKK,3885,SIN,3316,,0,320
TR,4936,CEB,4206,SIN,3316,,0,320
TT,4937,ASP,3319,SYD,3361,,0,320
TT,4937,BNE,3320,DRW,3999,,0,320
TT,4937,OOL,3321,SYD,3361,,0,320
TT,4937,CNS,3322,MEL,3339,,0,320
TT,4937,CNS,3322,SYD,3361,,0,320
TT,4937,MCY,3325,MEL,3339,,0,320
TT,4937,HBA,3336,MEL,3339,,0,320
TT,4937,MEL,3339,BNE,3320,,0,320
TT,4937,MEL,3339,CNS,3322,,0,320
TT,4937,MEL,3339,MCY,3325,,0,320
TT,4937,MEL,3339,HBA,3336,,0,320
TT,4937,MEL,3339,ADL,3341,,0,320
TT,4937,MEL,3339,SYD,3361,,0,320
TT,4937,ADL,3341,BNE,3320,,0,320
TT,4937,PER,3351,SYD,3361,,0,320
TT,4937,CFS,3356,SYD,3361,,0,320
TT,4937,SYD,3361,CNS,3322,,0,320
TT,4937,SYD,3361,PPP,3328,,0,320
TT,4937,SYD,3361,MEL,3339,,0,320
TT,4937,SYD,3361,ADL,3341,,0,320
TT,4937,SYD,3361,CFS,3356,,0,320
TG,4940,BRU,302,LIS,1638,,0,320 321
TG,4940,TKU,460,ARN,737,Y,0,AT7
TG,4940,LHR,507,ARN,737,Y,0,73W 736 73H
TG,4940,LHR,507,BKK,3885,,0,747 346
TG,4940,TRD,665,CPH,609,Y,0,CR9
TG,4940,ARN,737,TKU,460,Y,0,AT7
TG,4940,ARN,737,VAA,462,Y,0,S20
TG,4940,ARN,737,LHR,507,Y,0,73W 736
TG,4940,CAI,1128,BKK,3885,,0,773
TG,4940,MAD,1229,OPO,1636,,0,ER4
TG,4940,MAD,1229,BKK,3885,,0,777
TG,4940,CDG,1382,BKK,3885,,0,380
TG,4940,IST,1701,BKK,3885,Y,0,77W 330
TG,4940,AKL,2006,BKK,3885,,0,777
TG,4940,BAH,2057,BKK,3885,Y,0,332 330
TG,4940,TPE,2276,ICN,3930,,0,330
TG,4940,FUK,2305,BKK,3885,,0,330
TG,4940,HND,2359,BKK,3885,,0,744
TG,4940,PUS,2372,BKK,3885,,0,330
TG,4940,CMB,3024,BKK,3885,,0,320
TG,4940,PNH,3034,BKK,3885,,0,320
TG,4940,HKG,3077,BKK,3885,,0,330 744 777 747
TG,4940,MFM,3121,BKK,3885,,0,320
TG,4940,MAA,3144,BKK,3885,,0,333
TG,4940,KBV,3174,BKK,3885,,0,333 32S
TG,4940,HKT,3179,HKG,3077,,0,330
TG,4940,HKT,3179,KUL,3304,Y,0,738
TG,4940,HKT,3179,CNX,3931,,0,320
TG,4940,RGN,3239,BKK,3885,,0,330 AB6 333
TG,4940,MEL,3339,BKK,3885,,0,773 777
TG,4940,CAN,3370,BKK,3885,,0,330
TG,4940,XMN,3383,BKK,3885,,0,333
TG,4940,CKG,3393,BKK,3885,,0,320
TG,4940,LAX,3484,ICN,3930,,0,777
TG,4940,BKK,3885,BRU,302,,0,773
TG,4940,BKK,3885,FRA,340,,0,380 346
TG,4940,BKK,3885,LHR,507,,0,747 346
TG,4940,BKK,3885,CPH,609,,0,773
TG,4940,BKK,3885,OSL,644,,0,773
TG,4940,BKK,3885,CDG,1382,,0,380
TG,4940,BKK,3885,MXP,1524,,0,744
TG,4940,BKK,3885,IST,1701,Y,0,77W 330
TG,4940,BKK,3885,AKL,2006,,0,777
TG,4940,BKK,3885,ISB,2223,,0,333
TG,4940,BKK,3885,PNH,3034,,0,320
TG,4940,BKK,3885,DAC,3076,,0,777
TG,4940,BKK,3885,DEL,3093,,0,744 320
TG,4940,BKK,3885,VTE,3120,,0,734
TG,4940,BKK,3885,MFM,3121,,0,320
TG,4940,BKK,3885,KTM,3125,,0,777
TG,4940,BKK,3885,MAA,3144,,0,333
TG,4940,BKK,3885,USM,3177,,0,734
TG,4940,BKK,3885,HKT,3179,,0,744 333 AB6 773 747 320 330
TG,4940,BKK,3885,HAN,3199,,0,333 330
TG,4940,BKK,3885,SGN,3205,,0,777
TG,4940,BKK,3885,RGN,3239,,0,330 AB6 333
TG,4940,BKK,3885,CGK,3275,,0,330
TG,4940,BKK,3885,KUL,3304,,0,330 333
TG,4940,BKK,3885,SIN,3316,,0,773 777
TG,4940,BKK,3885,PER,3351,,0,330
TG,4940,BKK,3885,SYD,3361,,0,747
TG,4940,BKK,3885,PEK,3364,,0,773 330
TG,4940,BKK,3885,KMG,3382,,0,333
TG,4940,BKK,3885,XMN,3383,,0,333
TG,4940,BKK,3885,CTU,3395,,0,333
TG,4940,BKK,3885,CNX,3931,,0,320 747 AB6 734 333 773 777
TG,4940,BKK,3885,CEI,3932,,0,734
TG,4940,BKK,3885,DPS,3940,,0,777
TG,4940,BKK,3885,NGO,3942,,0,773 777
TG,4940,BKK,3885,URT,4000,,0,32S
TG,4940,ICN,3930,TPE,2276,,0,330
TG,4940,ICN,3930,HKG,3077,,0,777
TG,4940,ICN,3930,HKT,3179,,0,330
TG,4940,CNX,3931,HKT,3179,,0,320
TG,4940,CEI,3932,BKK,3885,,0,734
TG,4940,UBP,3937,BKK,3885,,0,32S
TG,4940,KKC,3938,BKK,3885,,0,32S AB6
TG,4940,NGO,3942,BKK,3885,,0,773 777
TG,4940,DME,4029,BKK,3885,,0,777
FD,4947,HKG,3077,DMK,3157,,0,320
FD,4947,HKG,3077,HKT,3179,,0,320
FD,4947,DMK,3157,PNH,3034,,0,320
FD,4947,DMK,3157,REP,3035,,0,320
FD,4947,DMK,3157,HKG,3077,,0,320
FD,4947,DMK,3157,MAA,3144,,0,320
FD,4947,DMK,3157,HKT,3179,,0,320
FD,4947,DMK,3157,TST,3182,,0,320
FD,4947,DMK,3157,UTH,3183,,0,320
FD,4947,DMK,3157,HAN,3199,,0,320
FD,4947,DMK,3157,CSX,3371,,0,320
FD,4947,DMK,3157,XIY,3379,,0,320
FD,4947,DMK,3157,CKG,3393,,0,320
FD,4947,DMK,3157,CNX,3931,,0,320
FD,4947,DMK,3157,NST,3933,,0,320
FD,4947,DMK,3157,UBP,3937,,0,320
FD,4947,DMK,3157,KKC,3938,,0,320
FD,4947,DMK,3157,DPS,3940,,0,320
FD,4947,PHS,3170,DMK,3157,,0,320
FD,4947,KBV,3174,DMK,3157,,0,320
FD,4947,KBV,3174,SIN,3316,,0,320
FD,4947,KBV,3174,CNX,3931,,0,320
FD,4947,HKT,3179,DMK,3157,,0,320
FD,4947,HKT,3179,SIN,3316,,0,320
FD,4947,HDY,3181,DMK,3157,,0,320
FD,4947,HDY,3181,CNX,3931,,0,320
FD,4947,MDL,3222,DMK,3157,,0,320
FD,4947,RGN,3239,DMK,3157,,0,320
FD,4947,KMG,3382,DMK,3157,,0,320
FD,4947,NGB,3387,DMK,3157,,0,320
FD,4947,CKG,3393,DMK,3157,,0,320
FD,4947,CNX,3931,DMK,3157,,0,320
FD,4947,CEI,3932,DMK,3157,,0,320
FD,4947,NST,3933,DMK,3157,,0,320
FD,4947,KOP,3936,DMK,3157,,0,320
FD,4947,DPS,3940,DMK,3157,,0,320
TK,4951,KCO,,ESB,1682,Y,0,73W
TK,4951,NOP,,IST,1701,,0,319 320
TK,4951,YYZ,193,ATL,3682,Y,0,CRA
TK,4951,ALG,210,IST,1701,,0,738 321
TK,4951,ORN,231,IST,1701,,0,738
TK,4951,OUA,246,IST,1701,,0,739 738
TK,4951,ACC,248,IST,1701,,0,739
TK,4951,NIM,280,OUA,246,,0,739
TK,4951,BRU,302,IST,1701,,0,738 321 343 320 330
TK,4951,BRU,302,SAW,4317,,0,738
TK,4951,BRU,302,AOE,6780,,0,738
TK,4951,STR,350,IST,1701,,0,320 321
TK,4951,HAJ,352,IST,1701,,0,321 739 738
TK,4951,FDH,382,IST,1701,,0,738
TK,4951,MAN,478,IST,1701,,0,321
TK,4951,EDI,535,IST,1701,,0,738 739
TK,4951,CPH,609,IST,1701,,0,738 321
TK,4951,OSL,644,IST,1701,,0,321 738
TK,4951,ARN,737,IST,1701,,0,738 321
TK,4951,CPT,797,JNB,813,,0,330
TK,4951,JNB,813,IST,1701,,0,330
TK,4951,SSG,891,ADD,1107,Y,0,763
TK,4951,DLA,897,SSG,891,Y,0,763
TK,4951,DLA,897,LBV,970,,0,739
TK,4951,DLA,897,ADD,1107,Y,0,763
TK,4951,DLA,897,IST,1701,,0,739
TK,4951,NDJ,999,IST,1701,,0,738 739
TK,4951,HRE,1005,LUN,907,Y,0,788
TK,4951,NKC,1094,DKR,1084,,0,739
TK,4951,CAI,1128,IST,1701,,0,320 738 321 739 319
TK,4951,HRG,1130,IST,1701,,0,738 320
TK,4951,BEN,1154,IST,1701,,0,738 739
TK,4951,TIP,1157,TUN,287,,0,33X
TK,4951,TIP,1157,IST,1701,,0,320 738
TK,4951,KGL,1165,EBB,1187,,0,739
TK,4951,JUB,1173,ADD,1107,Y,0,73W DH8
TK,4951,JUB,1173,CAI,1128,Y,0,320
TK,4951,DAR,1177,IST,1701,,0,739
TK,4951,SOF,1194,IST,1701,,0,738 320
TK,4951,ZAG,1208,IST,1701,,0,739 319 320 738
TK,4951,BIO,1216,IST,1701,,0,320
TK,4951,BCN,1218,IST,1701,,0,320 332 321 738 330
TK,4951,CDG,1382,IST,1701,,0,320 330 321 332 77W 738
TK,4951,CDG,1382,SAW,4317,,0,738
TK,4951,BSL,1423,IST,1701,,0,738
TK,4951,BUD,1489,IST,1701,,0,321 738 320 319 739
TK,4951,MXP,1524,IST,1701,,0,320 321 739
TK,4951,MXP,1524,SAW,4317,,0,738
TK,4951,GOA,1528,IST,1701,,0,738 739 330
TK,4951,BLQ,1538,IST,1701,,0,320 321
TK,4951,VCE,1551,IST,1701,,0,321 739 738 320 319
TK,4951,TLV,1590,IST,1701,,0,738 321 320 330 332 739 319
TK,4951,TLV,1590,SAW,4317,,0,738
TK,4951,MLA,1606,IST,1701,,0,319 738
TK,4951,MLA,1606,SAW,4317,Y,0,320
TK,4951,VIE,1613,ESB,1682,,0,738
TK,4951,SJJ,1646,SAW,4317,,0,738
TK,4951,CND,1651,IST,1701,,0,738 319
TK,4951,GVA,1665,IST,1701,,0,320 738 321
TK,4951,ESB,1682,KCO,,Y,0,73W
TK,4951,ESB,1682,MQM,6753,Y,0,738
TK,4951,ESB,1682,CKZ,6781,Y,0,73G
TK,4951,ESB,1682,MSR,6782,Y,0,738
TK,4951,ESB,1682,TEQ,6784,Y,0,73W
TK,4951,ESB,1682,IGD,9043,Y,0,738
TK,4951,ESB,1682,GNY,9044,Y,0,73W 738
TK,4951,ADA,1685,ESB,1682,Y,0,73W 738
TK,4951,ADA,1685,IST,1701,,0,319 738 320 321 73W 739
TK,4951,AYT,1688,EBL,3989,,0,738
TK,4951,GZT,1689,SAW,4317,Y,0,73G
TK,4951,KYA,1691,SAW,4317,Y,0,73W
TK,4951,MLX,1692,IST,1701,,0,738 320 319
TK,4951,VAS,1694,IST,1701,,0,320 319
TK,4951,ASR,1696,SAW,4317,Y,0,73W
TK,4951,IST,1701,NOP,,,0,319 320
TK,4951,IST,1701,YYZ,193,,0,763 77W
TK,4951,IST,1701,ORN,231,,0,738
TK,4951,IST,1701,LOS,273,,0,739
TK,4951,IST,1701,TUN,287,,0,739 321 738
TK,4951,IST,1701,BRU,302,,0,738 321 343 320 330
TK,4951,IST,1701,HAM,342,,0,321 320 738
TK,4951,IST,1701,NUE,347,,0,320 738
TK,4951,IST,1701,LEJ,348,,0,320
TK,4951,IST,1701,TXL,351,,0,738 320 321
TK,4951,IST,1701,BRE,353,,0,320
TK,4951,IST,1701,FDH,382,,0,738
TK,4951,IST,1701,HEL,421,,0,321
TK,4951,IST,1701,BHX,469,,0,739 738
TK,4951,IST,1701,LGW,502,,0,739 321 738
TK,4951,IST,1701,EDI,535,,0,738 739
TK,4951,IST,1701,AMS,580,,0,343 321 320 330
TK,4951,IST,1701,RTM,591,,0,320
TK,4951,IST,1701,BLL,608,,0,319 738
TK,4951,IST,1701,LUX,629,,0,73W 739 738
TK,4951,IST,1701,FIH,1020,,0,739
TK,4951,IST,1701,ADD,1107,,0,738
TK,4951,IST,1701,KGL,1165,,0,739
TK,4951,IST,1701,DAR,1177,,0,739
TK,4951,IST,1701,JRO,1180,,0,739
TK,4951,IST,1701,BCN,1218,,0,332 321 738 320 330
TK,4951,IST,1701,BSL,1423,,0,738
TK,4951,IST,1701,BUD,1489,,0,321 738 320 319 739
TK,4951,IST,1701,TLV,1590,,0,321 738 320 330 332 739 319
TK,4951,IST,1701,VIE,1613,,0,321 738 330 320
TK,4951,IST,1701,LIS,1638,,0,321 738
TK,4951,IST,1701,GVA,1665,,0,738 321 320
TK,4951,IST,1701,AYT,1688,,0,738 319 321 320 739
TK,4951,IST,1701,KYA,1691,,0,319 320 738
TK,4951,IST,1701,MLX,1692,,0,738 320 319
TK,4951,IST,1701,VAS,1694,,0,320 319
TK,4951,IST,1701,ASR,1696,,0,321 738 320 739 319 73W
TK,4951,IST,1701,EZS,1721,,0,320
TK,4951,IST,1701,DIY,1722,,0,319 738 321 320 73W
TK,4951,IST,1701,ERZ,1724,,0,321 738 320
TK,4951,IST,1701,TZX,1726,,0,320 321 319 738 73W
TK,4951,IST,1701,BAL,1729,,0,320 319
TK,4951,IST,1701,BEG,1739,,0,738 319 321
TK,4951,IST,1701,KBL,2050,,0,332
TK,4951,IST,1701,BAH,2057,,0,321
TK,4951,IST,1701,DMM,2064,,0,321
TK,4951,IST,1701,ELQ,2067,,0,319 73W
TK,4951,IST,1701,TBZ,2162,,0,738 319
TK,4951,IST,1701,AQJ,2172,,0,319
TK,4951,IST,1701,KWI,2176,,0,332 321 343
TK,4951,IST,1701,NRT,2279,,0,330 77W
TK,4951,IST,1701,GRU,2564,,0,343
TK,4951,IST,1701,GYD,2922,,0,321 738 320
TK,4951,IST,1701,KBP,2939,,0,321
TK,4951,IST,1701,ODS,2947,,0,738 739
TK,4951,IST,1701,LED,2948,,0,321 738
